batting_team,bowling_team,venue,runs,wickets,overs,runs_last_5,wickets_last_5,crr,overs_left,wkts_in_hand,in_powerplay,remaining_runs
Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,52,3,11.0,23.0,1.0,4.7272727272727275,9.0,7,0,87
Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,65,3,12.0,29.0,1.0,5.416666666666667,8.0,7,0,74
Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,67,3,13.0,29.0,0.0,5.153846153846154,7.0,7,0,72
Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,86,4,14.0,45.0,1.0,6.142857142857143,6.0,6,0,53
Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,90,4,15.0,44.0,1.0,6.0,5.0,6,0,49
Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,103,4,16.0,51.0,1.0,6.4375,4.0,6,0,36
Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,113,5,17.0,48.0,2.0,6.647058823529412,3.0,5,0,26
Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,124,5,18.0,57.0,2.0,6.888888888888889,2.0,5,0,15
Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,131,6,19.0,45.0,2.0,6.894736842105263,1.0,4,0,8
Mumbai Indians,Chennai Super Kings,Eden Gardens,1,1,1.0,1.0,1.0,1.0,19.0,9,1,201
Mumbai Indians,Chennai Super Kings,Eden Gardens,17,1,2.0,17.0,1.0,8.5,18.0,9,1,185
Mumbai Indians,Chennai Super Kings,Eden Gardens,28,1,3.0,28.0,1.0,9.333333333333334,17.0,9,1,174
Mumbai Indians,Chennai Super Kings,Eden Gardens,40,1,4.0,40.0,1.0,10.0,16.0,9,1,162
Mumbai Indians,Chennai Super Kings,Eden Gardens,47,1,5.0,47.0,1.0,9.4,15.0,9,1,155
Mumbai Indians,Chennai Super Kings,Eden Gardens,61,1,6.0,60.0,0.0,10.166666666666666,14.0,9,1,141
Mumbai Indians,Chennai Super Kings,Eden Gardens,69,1,7.0,52.0,0.0,9.857142857142858,13.0,9,0,133
Mumbai Indians,Chennai Super Kings,Eden Gardens,78,1,8.0,50.0,0.0,9.75,12.0,9,0,124
Mumbai Indians,Chennai Super Kings,Eden Gardens,88,1,9.0,48.0,0.0,9.777777777777779,11.0,9,0,114
Mumbai Indians,Chennai Super Kings,Eden Gardens,98,1,10.0,51.0,0.0,9.8,10.0,9,0,104
Mumbai Indians,Chennai Super Kings,Eden Gardens,110,1,11.0,49.0,0.0,10.0,9.0,9,0,92
Mumbai Indians,Chennai Super Kings,Eden Gardens,120,2,12.0,51.0,1.0,10.0,8.0,8,0,82
Mumbai Indians,Chennai Super Kings,Eden Gardens,125,3,13.0,47.0,2.0,9.615384615384615,7.0,7,0,77
Mumbai Indians,Chennai Super Kings,Eden Gardens,134,3,14.0,46.0,2.0,9.571428571428571,6.0,7,0,68
Mumbai Indians,Chennai Super Kings,Eden Gardens,146,3,15.0,48.0,2.0,9.733333333333333,5.0,7,0,56
Mumbai Indians,Chennai Super Kings,Eden Gardens,150,3,16.0,40.0,2.0,9.375,4.0,7,0,52
Mumbai Indians,Chennai Super Kings,Eden Gardens,173,3,17.0,53.0,1.0,10.176470588235293,3.0,7,0,29
Mumbai Indians,Chennai Super Kings,Eden Gardens,183,3,18.0,58.0,0.0,10.166666666666666,2.0,7,0,19
Mumbai Indians,Chennai Super Kings,Eden Gardens,191,4,19.0,57.0,1.0,10.052631578947368,1.0,6,0,11
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,8,0,1.0,8.0,0.0,8.0,19.0,10,1,113
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,12,1,2.0,12.0,1.0,6.0,18.0,9,1,109
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,20,1,3.0,20.0,1.0,6.666666666666667,17.0,9,1,101
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,29,2,4.0,29.0,2.0,7.25,16.0,8,1,92
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,30,4,5.0,30.0,4.0,6.0,15.0,6,1,91
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,37,4,6.0,29.0,4.0,6.166666666666667,14.0,6,1,84
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,40,4,7.0,28.0,3.0,5.714285714285714,13.0,6,0,81
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,40,5,8.0,20.0,4.0,5.0,12.0,5,0,81
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,47,5,9.0,18.0,3.0,5.222222222222222,11.0,5,0,74
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,48,5,10.0,18.0,1.0,4.8,10.0,5,0,73
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,51,6,11.0,14.0,2.0,4.636363636363637,9.0,4,0,70
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,57,6,12.0,17.0,2.0,4.75,8.0,4,0,64
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,62,6,13.0,22.0,1.0,4.769230769230769,7.0,4,0,59
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,65,6,14.0,18.0,1.0,4.642857142857143,6.0,4,0,56
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,68,6,15.0,20.0,1.0,4.533333333333333,5.0,4,0,53
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,75,7,16.0,24.0,1.0,4.6875,4.0,3,0,46
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,80,7,17.0,23.0,1.0,4.705882352941177,3.0,3,0,41
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,90,7,18.0,28.0,1.0,5.0,2.0,3,0,31
Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,104,8,19.0,39.0,2.0,5.473684210526316,1.0,2,0,17
Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,13,0,1.0,13.0,0.0,13.0,19.0,10,1,85
Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,23,0,2.0,23.0,0.0,11.5,18.0,10,1,75
Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,25,2,3.0,25.0,2.0,8.333333333333334,17.0,8,1,73
Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,26,2,4.0,26.0,2.0,6.5,16.0,8,1,72
Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,35,3,5.0,35.0,3.0,7.0,15.0,7,1,63
Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,35,4,6.0,22.0,4.0,5.833333333333333,14.0,6,1,63
Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,42,4,7.0,19.0,4.0,6.0,13.0,6,0,56
Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,49,4,8.0,24.0,2.0,6.125,12.0,6,0,49
Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,53,4,9.0,27.0,2.0,5.888888888888889,11.0,6,0,45
Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,55,5,10.0,20.0,2.0,5.5,10.0,5,0,43
Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,68,6,11.0,33.0,2.0,6.181818181818182,9.0,4,0,30
Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,80,6,12.0,38.0,2.0,6.666666666666667,8.0,4,0,18
Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,84,7,13.0,35.0,3.0,6.461538461538462,7.0,3,0,14
Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,89,8,14.0,36.0,4.0,6.357142857142857,6.0,2,0,9
Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,92,8,15.0,37.0,3.0,6.133333333333334,5.0,2,0,6
Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,92,9,16.0,24.0,3.0,5.75,4.0,1,0,6
Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,93,9,17.0,13.0,3.0,5.470588235294118,3.0,1,0,5
Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,98,10,18.0,14.0,3.0,5.444444444444445,2.0,0,0,0
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",3,0,1.0,3.0,0.0,3.0,19.0,10,1,158
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",13,0,2.0,13.0,0.0,6.5,18.0,10,1,148
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",20,0,3.0,20.0,0.0,6.666666666666667,17.0,10,1,141
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",31,0,4.0,31.0,0.0,7.75,16.0,10,1,130
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",45,0,5.0,45.0,0.0,9.0,15.0,10,1,116
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",52,0,6.0,49.0,0.0,8.666666666666666,14.0,10,1,109
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",57,0,7.0,44.0,0.0,8.142857142857142,13.0,10,0,104
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",71,0,8.0,51.0,0.0,8.875,12.0,10,0,90
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",82,1,9.0,51.0,1.0,9.11111111111111,11.0,9,0,79
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",87,1,10.0,42.0,1.0,8.7,10.0,9,0,74
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",98,2,11.0,46.0,2.0,8.909090909090908,9.0,8,0,63
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",102,4,12.0,45.0,4.0,8.5,8.0,6,0,59
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",107,4,13.0,36.0,4.0,8.23076923076923,7.0,6,0,54
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",114,4,14.0,32.0,3.0,8.142857142857142,6.0,6,0,47
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",125,4,15.0,38.0,3.0,8.333333333333334,5.0,6,0,36
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",130,4,16.0,32.0,2.0,8.125,4.0,6,0,31
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",136,4,17.0,34.0,0.0,8.0,3.0,6,0,25
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",146,4,18.0,39.0,0.0,8.11111111111111,2.0,6,0,15
Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",155,4,19.0,41.0,0.0,8.157894736842104,1.0,6,0,6
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,5,0,1.0,5.0,0.0,5.0,19.0,10,1,222
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,8,1,2.0,8.0,1.0,4.0,18.0,9,1,219
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,12,1,3.0,12.0,1.0,4.0,17.0,9,1,215
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,27,1,4.0,27.0,1.0,6.75,16.0,9,1,200
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,43,1,5.0,43.0,1.0,8.6,15.0,9,1,184
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,49,1,6.0,44.0,1.0,8.166666666666666,14.0,9,1,178
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,52,1,7.0,44.0,0.0,7.428571428571429,13.0,9,0,175
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,61,1,8.0,49.0,0.0,7.625,12.0,9,0,166
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,73,1,9.0,46.0,0.0,8.11111111111111,11.0,9,0,154
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,88,1,10.0,45.0,0.0,8.8,10.0,9,0,139
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,99,1,11.0,50.0,0.0,9.0,9.0,9,0,128
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,111,1,12.0,59.0,0.0,9.25,8.0,9,0,116
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,126,1,13.0,65.0,0.0,9.692307692307692,7.0,9,0,101
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,140,1,14.0,67.0,0.0,10.0,6.0,9,0,87
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,156,1,15.0,68.0,0.0,10.4,5.0,9,0,71
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,164,2,16.0,65.0,1.0,10.25,4.0,8,0,63
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,183,2,17.0,72.0,1.0,10.764705882352942,3.0,8,0,44
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,186,4,18.0,60.0,3.0,10.333333333333334,2.0,6,0,41
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,214,4,19.0,74.0,3.0,11.263157894736842,1.0,6,0,13
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,3,0,1.0,3.0,0.0,3.0,19.0,10,1,184
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,6,0,2.0,6.0,0.0,3.0,18.0,10,1,181
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,19,0,3.0,19.0,0.0,6.333333333333333,17.0,10,1,168
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,22,1,4.0,22.0,1.0,5.5,16.0,9,1,165
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,34,1,5.0,34.0,1.0,6.8,15.0,9,1,153
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,40,1,6.0,37.0,1.0,6.666666666666667,14.0,9,1,147
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,52,1,7.0,46.0,1.0,7.428571428571429,13.0,9,0,135
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,58,1,8.0,39.0,1.0,7.25,12.0,9,0,129
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,71,1,9.0,49.0,0.0,7.888888888888889,11.0,9,0,116
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,81,1,10.0,47.0,0.0,8.1,10.0,9,0,106
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,99,1,11.0,59.0,0.0,9.0,9.0,9,0,88
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,108,1,12.0,56.0,0.0,9.0,8.0,9,0,79
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,118,1,13.0,60.0,0.0,9.076923076923077,7.0,9,0,69
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,122,2,14.0,51.0,1.0,8.714285714285714,6.0,8,0,65
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,138,2,15.0,57.0,1.0,9.2,5.0,8,0,49
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,151,2,16.0,52.0,1.0,9.4375,4.0,8,0,36
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,163,2,17.0,55.0,1.0,9.588235294117647,3.0,8,0,24
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,170,3,18.0,52.0,2.0,9.444444444444445,2.0,7,0,17
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,180,4,19.0,58.0,2.0,9.473684210526315,1.0,6,0,7
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,5,0,1.0,5.0,0.0,5.0,19.0,10,1,158
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,16,0,2.0,16.0,0.0,8.0,18.0,10,1,147
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,23,0,3.0,23.0,0.0,7.666666666666667,17.0,10,1,140
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,28,1,4.0,28.0,1.0,7.0,16.0,9,1,135
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,41,1,5.0,41.0,1.0,8.2,15.0,9,1,122
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,57,1,6.0,52.0,1.0,9.5,14.0,9,1,106
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,66,1,7.0,50.0,1.0,9.428571428571429,13.0,9,0,97
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,76,1,8.0,53.0,1.0,9.5,12.0,9,0,87
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,82,1,9.0,54.0,0.0,9.11111111111111,11.0,9,0,81
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,87,1,10.0,46.0,0.0,8.7,10.0,9,0,76
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,93,1,11.0,36.0,0.0,8.454545454545455,9.0,9,0,70
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,100,1,12.0,34.0,0.0,8.333333333333334,8.0,9,0,63
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,111,1,13.0,35.0,0.0,8.538461538461538,7.0,9,0,52
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,113,2,14.0,31.0,1.0,8.071428571428571,6.0,8,0,50
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,121,2,15.0,34.0,1.0,8.066666666666666,5.0,8,0,42
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,134,3,16.0,41.0,2.0,8.375,4.0,7,0,29
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,136,4,17.0,36.0,3.0,8.0,3.0,6,0,27
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,141,4,18.0,30.0,3.0,7.833333333333333,2.0,6,0,22
Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,143,5,19.0,30.0,3.0,7.526315789473684,1.0,5,0,20
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,2,0,1.0,2.0,0.0,2.0,19.0,10,1,109
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,12,1,2.0,12.0,1.0,6.0,18.0,9,1,99
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,12,1,3.0,12.0,1.0,4.0,17.0,9,1,99
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,17,1,4.0,17.0,1.0,4.25,16.0,9,1,94
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,23,1,5.0,23.0,1.0,4.6,15.0,9,1,88
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,37,1,6.0,35.0,1.0,6.166666666666667,14.0,9,1,74
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,45,2,7.0,33.0,1.0,6.428571428571429,13.0,8,0,66
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,52,2,8.0,40.0,1.0,6.5,12.0,8,0,59
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,54,4,9.0,37.0,3.0,6.0,11.0,6,0,57
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,58,4,10.0,35.0,3.0,5.8,10.0,6,0,53
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,59,5,11.0,22.0,4.0,5.363636363636363,9.0,5,0,52
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,63,5,12.0,18.0,3.0,5.25,8.0,5,0,48
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,65,6,13.0,13.0,4.0,5.0,7.0,4,0,46
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,68,6,14.0,14.0,2.0,4.857142857142857,6.0,4,0,43
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,73,6,15.0,15.0,2.0,4.866666666666666,5.0,4,0,38
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,85,7,16.0,26.0,2.0,5.3125,4.0,3,0,26
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,90,7,17.0,27.0,2.0,5.294117647058823,3.0,3,0,21
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,96,8,18.0,31.0,2.0,5.333333333333333,2.0,2,0,15
Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,99,9,19.0,31.0,3.0,5.2105263157894735,1.0,1,0,12
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",9,0,1.0,9.0,0.0,9.0,19.0,10,1,133
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",14,0,2.0,14.0,0.0,7.0,18.0,10,1,128
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",19,1,3.0,19.0,1.0,6.333333333333333,17.0,9,1,123
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",26,2,4.0,26.0,2.0,6.5,16.0,8,1,116
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",30,2,5.0,30.0,2.0,6.0,15.0,8,1,112
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",36,3,6.0,27.0,3.0,6.0,14.0,7,1,106
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",41,3,7.0,27.0,3.0,5.857142857142857,13.0,7,0,101
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",43,3,8.0,24.0,2.0,5.375,12.0,7,0,99
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",48,3,9.0,22.0,1.0,5.333333333333333,11.0,7,0,94
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",52,4,10.0,22.0,2.0,5.2,10.0,6,0,90
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",55,4,11.0,19.0,1.0,5.0,9.0,6,0,87
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",63,4,12.0,22.0,1.0,5.25,8.0,6,0,79
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",73,4,13.0,30.0,1.0,5.615384615384615,7.0,6,0,69
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",86,4,14.0,38.0,1.0,6.142857142857143,6.0,6,0,56
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",94,4,15.0,42.0,0.0,6.266666666666667,5.0,6,0,48
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",105,4,16.0,50.0,0.0,6.5625,4.0,6,0,37
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",115,4,17.0,52.0,0.0,6.764705882352941,3.0,6,0,27
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",125,5,18.0,52.0,1.0,6.944444444444445,2.0,5,0,17
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",135,6,19.0,49.0,2.0,7.105263157894737,1.0,4,0,7
Mumbai Indians,Gujarat Lions,Wankhede Stadium,3,0,1.0,3.0,0.0,3.0,19.0,10,1,140
Mumbai Indians,Gujarat Lions,Wankhede Stadium,9,1,2.0,9.0,1.0,4.5,18.0,9,1,134
Mumbai Indians,Gujarat Lions,Wankhede Stadium,19,1,3.0,19.0,1.0,6.333333333333333,17.0,9,1,124
Mumbai Indians,Gujarat Lions,Wankhede Stadium,19,2,4.0,19.0,2.0,4.75,16.0,8,1,124
Mumbai Indians,Gujarat Lions,Wankhede Stadium,26,2,5.0,26.0,2.0,5.2,15.0,8,1,117
Mumbai Indians,Gujarat Lions,Wankhede Stadium,31,2,6.0,28.0,2.0,5.166666666666667,14.0,8,1,112
Mumbai Indians,Gujarat Lions,Wankhede Stadium,33,2,7.0,24.0,1.0,4.714285714285714,13.0,8,0,110
Mumbai Indians,Gujarat Lions,Wankhede Stadium,41,2,8.0,22.0,1.0,5.125,12.0,8,0,102
Mumbai Indians,Gujarat Lions,Wankhede Stadium,51,3,9.0,32.0,1.0,5.666666666666667,11.0,7,0,92
Mumbai Indians,Gujarat Lions,Wankhede Stadium,59,3,10.0,33.0,1.0,5.9,10.0,7,0,84
Mumbai Indians,Gujarat Lions,Wankhede Stadium,62,4,11.0,31.0,2.0,5.636363636363637,9.0,6,0,81
Mumbai Indians,Gujarat Lions,Wankhede Stadium,68,4,12.0,35.0,2.0,5.666666666666667,8.0,6,0,75
Mumbai Indians,Gujarat Lions,Wankhede Stadium,77,5,13.0,36.0,3.0,5.923076923076923,7.0,5,0,66
Mumbai Indians,Gujarat Lions,Wankhede Stadium,78,5,14.0,27.0,2.0,5.571428571428571,6.0,5,0,65
Mumbai Indians,Gujarat Lions,Wankhede Stadium,82,5,15.0,23.0,2.0,5.466666666666667,5.0,5,0,61
Mumbai Indians,Gujarat Lions,Wankhede Stadium,88,6,16.0,26.0,2.0,5.5,4.0,4,0,55
Mumbai Indians,Gujarat Lions,Wankhede Stadium,99,7,17.0,31.0,3.0,5.823529411764706,3.0,3,0,44
Mumbai Indians,Gujarat Lions,Wankhede Stadium,112,7,18.0,35.0,2.0,6.222222222222222,2.0,3,0,31
Mumbai Indians,Gujarat Lions,Wankhede Stadium,129,7,19.0,51.0,2.0,6.7894736842105265,1.0,3,0,14
Rising Pune Supergiants,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",4,0,1.0,4.0,0.0,4.0,19.0,10,1,148
Rising Pune Supergiants,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",10,0,2.0,10.0,0.0,5.0,18.0,10,1,142
Rising Pune Supergiants,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",13,1,3.0,13.0,1.0,4.333333333333333,17.0,9,1,139
Rising Pune Supergiants,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",27,1,4.0,27.0,1.0,6.75,16.0,9,1,125
Rising Pune Supergiants,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",38,1,5.0,38.0,1.0,7.6,15.0,9,1,114
Rising Pune Supergiants,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",49,1,6.0,45.0,1.0,8.166666666666666,14.0,9,1,103
Rising Pune Supergiants,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",53,1,7.0,43.0,1.0,7.571428571428571,13.0,9,0,99
